time,value,value_trend
2021-05-10T01:00:00.000000Z,8.22054705331972,8.029498830518541
2021-05-10T02:00:00.000000Z,8.22054705331972,8.042639808627344
2021-05-10T03:00:00.000000Z,8.22054705331972,8.055780786736149
2021-05-10T04:00:00.000000Z,8.22054705331972,8.068921764844951
2021-05-10T05:00:00.000000Z,8.22054705331972,8.082062742953756
2021-05-10T06:00:00.000000Z,8.22054705331972,8.095203721062559
2021-05-10T07:00:00.000000Z,8.22054705331972,8.108344699171363
2021-05-10T08:00:00.000000Z,8.22054705331972,8.121485677280166
2021-05-10T09:00:00.000000Z,8.22054705331972,8.13462665538897
2021-05-10T10:00:00.000000Z,8.22054705331972,8.147767633497773
2021-05-10T11:00:00.000000Z,8.22054705331972,8.160908611606578
2021-05-10T12:00:00.000000Z,8.22054705331972,8.17404958971538
2021-05-10T13:00:00.000000Z,8.22054705331972,8.220547053319718
2021-05-10T14:00:00.000000Z,8.22054705331972,8.220547053319718
2021-05-10T15:00:00.000000Z,8.22054705331972,8.220547053319718
2021-05-10T16:00:00.000000Z,8.22054705331972,8.220547053319718
2021-05-10T17:00:00.000000Z,8.22054705331972,8.22054705331972
2021-05-10T18:00:00.000000Z,8.22054705331972,8.22720553170889
2021-05-10T19:00:00.000000Z,8.22054705331972,8.242692737549737
2021-05-10T20:00:00.000000Z,8.22054705331972,8.270414083473913
2021-05-10T21:00:00.000000Z,8.22054705331972,8.291011159273092
2021-05-10T22:00:00.000000Z,8.22054705331972,8.299861122843105
2021-05-10T23:00:00.000000Z,8.22054705331972,8.312464154017281
2021-05-11T00:00:00.000000Z,8.22054705331972,8.32630824679563
2021-05-11T01:00:00.000000Z,8.22054705331972,8.353738698219805
2021-05-11T02:00:00.000000Z,8.22054705331972,8.371831965935652
2021-05-11T03:00:00.000000Z,8.22054705331972,8.375500041151497
2021-05-11T04:00:00.000000Z,8.22054705331972,8.387955245075673
2021-05-11T05:00:00.000000Z,8.22054705331972,8.403018912958187
2021-05-11T06:00:00.000000Z,8.540154016,8.414479720549032
2021-05-11T07:00:00.000000Z,8.644325971,8.424466552619043
2021-05-11T08:00:00.000000Z,9.12739274,8.437874303709886
2021-05-11T09:00:00.000000Z,8.302361005,8.448407488488233
2021-05-11T10:00:00.000000Z,8.563531353,8.461749127183246
2021-05-11T11:00:00.000000Z,8.48250825,8.478289213253255
2021-05-11T12:00:00.000000Z,8.62310231,8.4894800144066
2021-05-11T13:00:00.000000Z,9.134653465,8.506170641872446
2021-05-11T14:00:00.000000Z,8.174917492,8.53158455237996
2021-05-11T15:00:00.000000Z,8.442244225,8.556077980199968
2021-05-11T16:00:00.000000Z,8.59669967,8.57982736039498
2021-05-11T17:00:00.000000Z,8.567450495,8.604414715027492
2021-05-11T18:00:00.000000Z,8.423762376,8.620671325812499
2021-05-11T19:00:00.000000Z,8.49669967,8.623318584020831
2021-05-11T20:00:00.000000Z,8.587966489,8.612685615416664
2021-05-11T21:00:00.000000Z,8.358720487,8.618147414166666
2021-05-11T22:00:00.000000Z,8.722772277,8.638907126645831
2021-05-11T23:00:00.000000Z,8.512245961,8.655613574104166
2021-05-12T00:00:00.000000Z,8.466006601,8.682660564541665
2021-05-12T01:00:00.000000Z,8.776237624,8.701417440229166
2021-05-12T02:00:00.000000Z,8.884724187,8.720284326916666
2021-05-12T03:00:00.000000Z,8.732054455,8.7461953555
2021-05-12T04:00:00.000000Z,8.849009901,8.76055228225
2021-05-12T05:00:00.000000Z,8.772277228,8.77673556352083
2021-05-12T06:00:00.000000Z,8.768741159,8.7959323604375
2021-05-12T07:00:00.000000Z,8.542807222,8.807301120958332
2021-05-12T08:00:00.000000Z,8.718528996,8.816993195937497
2021-05-12T09:00:00.000000Z,8.973391089,8.830367919395831
2021-05-12T10:00:00.000000Z,8.888967468,8.836894458041666
2021-05-12T11:00:00.000000Z,8.958981613,8.839726517583333
2021-05-12T12:00:00.000000Z,9.444884488,8.844530917208331
2021-05-12T13:00:00.000000Z,9.21320132,8.847488199520832
2021-05-12T14:00:00.000000Z,9.001980198,8.8524372211875
2021-05-12T15:00:00.000000Z,8.858910891,8.859393329729166
2021-05-12T16:00:00.000000Z,8.869165488,8.863450599291664
2021-05-12T17:00:00.000000Z,9.071782178,8.871016311208331
2021-05-12T18:00:00.000000Z,8.840876945,8.879721913895834
2021-05-12T19:00:00.000000Z,8.625285606,8.88996674614583
2021-05-12T20:00:00.000000Z,8.924600152,8.9044617355625
2021-05-12T21:00:00.000000Z,8.66407355,8.909367415874998
2021-05-12T22:00:00.000000Z,8.730693069,8.90209330677083
2021-05-12T23:00:00.000000Z,8.640264027,8.893564431895832
2021-05-13T00:00:00.000000Z,8.568599717,8.8717270970625
2021-05-13T01:00:00.000000Z,8.815594059,8.841390505708333
2021-05-13T02:00:00.000000Z,9.082920792,8.818026919333331
2021-05-13T03:00:00.000000Z,8.86775106,8.797455721583333
2021-05-13T04:00:00.000000Z,8.908062235,8.784659575895832
2021-05-13T05:00:00.000000Z,9.076379066,8.7746850405
2021-05-13T06:00:00.000000Z,8.88250825,8.774657104416665
2021-05-13T07:00:00.000000Z,8.920792079,8.792224241708332
2021-05-13T08:00:00.000000Z,9.036303631,8.807582336583334
2021-05-13T09:00:00.000000Z,8.891089109,8.816393605770834
2021-05-13T10:00:00.000000Z,8.622112211,8.817458846249998
2021-05-13T11:00:00.000000Z,8.816450876,8.829662889458334
2021-05-13T12:00:00.000000Z,8.539223153,8.844037562666665
2021-05-13T13:00:00.000000Z,8.66270627,8.842511282833332
2021-05-13T14:00:00.000000Z,8.431023102,8.844438194291667
2021-05-13T15:00:00.000000Z,8.442450495,8.851164090104163
2021-05-13T16:00:00.000000Z,8.671410891,8.850815394541666
2021-05-13T17:00:00.000000Z,8.790759076,8.835703615520831
2021-05-13T18:00:00.000000Z,9.120559115,8.829370125041665
2021-05-13T19:00:00.000000Z,9.188826026,8.824139691291666
2021-05-13T20:00:00.000000Z,9.098248286,8.816277342541667
2021-05-13T21:00:00.000000Z,8.913366337,8.818948547145832
2021-05-13T22:00:00.000000Z,8.532531825,8.826728994312498
2021-05-13T23:00:00.000000Z,9.424219345,8.837219520166666
2021-05-14T00:00:00.000000Z,8.474628713,8.841271944625
2021-05-14T01:00:00.000000Z,8.836303631,8.837179550499998
2021-05-14T02:00:00.000000Z,9.15470297,8.844967617270832
2021-05-14T03:00:00.000000Z,9.118811881,8.86896916920833
2021-05-14T04:00:00.000000Z,8.640264027,8.888465426854165
2021-05-14T05:00:00.000000Z,8.618811881,8.899529840583332
2021-05-14T06:00:00.000000Z,9.036067892,8.906983355520833
2021-05-14T07:00:00.000000Z,8.516171617,8.900217621145831
2021-05-14T08:00:00.000000Z,9.063531353,8.884832325749997
2021-05-14T09:00:00.000000Z,8.992079208,8.877021809124997
2021-05-14T10:00:00.000000Z,8.894583576,8.884305844520831
2021-05-14T11:00:00.000000Z,9.047524752,8.891700948729163
2021-05-14T12:00:00.000000Z,8.502665651,8.90068151283333
2021-05-14T13:00:00.000000Z,8.502828854,8.91787515183333
2021-05-14T14:00:00.000000Z,8.964727723,8.919841598479163
2021-05-14T15:00:00.000000Z,9.060820367,8.911361694020831
2021-05-14T16:00:00.000000Z,8.988861386,8.915899336687499
2021-05-14T17:00:00.000000Z,9.00440044,8.938830765833332
2021-05-14T18:00:00.000000Z,9.264686468,8.954220027979165
2021-05-14T19:00:00.000000Z,8.719943423,8.9644697136875
2021-05-14T20:00:00.000000Z,8.82863671,8.968206649895832
2021-05-14T21:00:00.000000Z,8.808073115,8.958494741187497
2021-05-14T22:00:00.000000Z,8.987458746,8.956593006874998
2021-05-14T23:00:00.000000Z,9.324257426,8.959242977749998
2021-05-15T00:00:00.000000Z,9.005657709,8.966029561374999
2021-05-15T01:00:00.000000Z,9.130569307,8.986828305166664
2021-05-15T02:00:00.000000Z,8.954826733,8.996614495854164
2021-05-15T03:00:00.000000Z,8.911652704,8.991300203270832
2021-05-15T04:00:00.000000Z,9.065230052,8.989829976166664
2021-05-15T05:00:00.000000Z,9.294554455,8.997345945291665
2021-05-15T06:00:00.000000Z,9.099009901,9.00146219027083
2021-05-15T07:00:00.000000Z,8.945214522,9.001998191687498
2021-05-15T08:00:00.000000Z,8.813861386,9.009720873291666
2021-05-15T09:00:00.000000Z,8.775577557,9.022136778333333
2021-05-15T10:00:00.000000Z,9.01980198,9.032751253229167
2021-05-15T11:00:00.000000Z,9.04950495,9.030373245333331
2021-05-15T12:00:00.000000Z,8.826441467,9.032461865416666
2021-05-15T13:00:00.000000Z,9.17739274,9.039630874708331
2021-05-15T14:00:00.000000Z,8.75990099,9.047817608541665
2021-05-15T15:00:00.000000Z,9.010561056,9.063731850208333
2021-05-15T16:00:00.000000Z,8.968549796,9.084207958937498
2021-05-15T17:00:00.000000Z,9.385478548,9.0924577729375
2021-05-15T18:00:00.000000Z,9.081188119,9.086049141020831
2021-05-15T19:00:00.000000Z,8.92916984,9.076147659791667
2021-05-15T20:00:00.000000Z,8.99009901,9.067673374854165
2021-05-15T21:00:00.000000Z,9.242574257,9.067205828104166
2021-05-15T22:00:00.000000Z,9.062452399,9.06433866639583
2021-05-15T23:00:00.000000Z,9.135119394,9.052271834729167
2021-05-16T00:00:00.000000Z,9.295049505,9.045780376791665
2021-05-16T01:00:00.000000Z,9.185289957,9.041619285791668
2021-05-16T02:00:00.000000Z,9.293069307,9.029025972874999
2021-05-16T03:00:00.000000Z,9.33729373,9.016843727874999
2021-05-16T04:00:00.000000Z,9.622442245,9.0154009490625
2021-05-16T05:00:00.000000Z,9.133333334,9.009954187249999
2021-05-16T06:00:00.000000Z,8.95261669,9.001734252187498
2021-05-16T07:00:00.000000Z,8.616336634,8.997490117354165
2021-05-16T08:00:00.000000Z,8.735973597,8.987208319958334
2021-05-16T09:00:00.000000Z,8.831023102,8.982429717104164
2021-05-16T10:00:00.000000Z,8.826732673,8.987282365833332
2021-05-16T11:00:00.000000Z,8.663366337,8.977041635895832
2021-05-16T12:00:00.000000Z,8.900990099,8.950225209916665
2021-05-16T13:00:00.000000Z,8.90311174,8.934951361104165
2021-05-16T14:00:00.000000Z,8.42970297,8.92318640483333
2021-05-16T15:00:00.000000Z,8.756011316,8.901442483604166
2021-05-16T16:00:00.000000Z,9.153846153,8.868236463770831
2021-05-16T17:00:00.000000Z,8.938737624,8.85218173325
2021-05-16T18:00:00.000000Z,9.13337216,8.8583333935625
2021-05-16T19:00:00.000000Z,8.673267327,8.859561117124999
2021-05-16T20:00:00.000000Z,8.752475248,8.859045109999999
2021-05-16T21:00:00.000000Z,9.250825082,8.871716407187499
2021-05-16T22:00:00.000000Z,9.287128713,8.883931330624998
2021-05-16T23:00:00.000000Z,8.418888043,8.896143411229165
2021-05-17T00:00:00.000000Z,8.724092409,8.914120264708332
2021-05-17T01:00:00.000000Z,9.02310231,8.930862563937499
2021-05-17T02:00:00.000000Z,8.890539053,8.95660959608333
2021-05-17T03:00:00.000000Z,8.696115765,8.98460596027083
2021-05-17T04:00:00.000000Z,8.669731258,8.996262517395833
2021-05-17T05:00:00.000000Z,9.315417256,8.991923892437498
2021-05-17T06:00:00.000000Z,9.065812463,8.97919274802083
2021-05-17T07:00:00.000000Z,8.562071592,8.979687848083332
2021-05-17T08:00:00.000000Z,8.765470297,8.992177270062498
2021-05-17T09:00:00.000000Z,9.409748667,8.982982737958332
2021-05-17T10:00:00.000000Z,8.834323433,8.968478720604164
2021-05-17T11:00:00.000000Z,9.241955446,8.977491160312498
2021-05-17T12:00:00.000000Z,9.185289957,8.997795197937501
2021-05-17T13:00:00.000000Z,9.422442245,9.004029626541666
2021-05-17T14:00:00.000000Z,9.146230008,9.008415641145831
2021-05-17T15:00:00.000000Z,9.383309759,9.0218360514375
2021-05-17T16:00:00.000000Z,9.086062452,9.034752899479166
2021-05-17T17:00:00.000000Z,8.798267327,9.030027337666663
2021-05-17T18:00:00.000000Z,8.662747525,9.021785099979164
2021-05-17T19:00:00.000000Z,9.167656765,9.040321980875
2021-05-17T20:00:00.000000Z,8.857578065,9.059747428833331
2021-05-17T21:00:00.000000Z,8.704384724,9.059574167187499
2021-05-17T22:00:00.000000Z,9.137376238,9.069323816583331
2021-05-17T23:00:00.000000Z,9.001237624,9.077727691791665
2021-05-18T00:00:00.000000Z,9.116336634,9.072409508020831
2021-05-18T01:00:00.000000Z,8.930110658,9.055334757958331
2021-05-18T02:00:00.000000Z,9.194059406,9.028395285125
2021-05-18T03:00:00.000000Z,9.036775106,8.98472824670833
2021-05-18T04:00:00.000000Z,8.949080623,8.9469263209375
2021-05-18T05:00:00.000000Z,8.809240924,8.937731694416666
2021-05-18T06:00:00.000000Z,9.176361386,8.943943788666665
2021-05-18T07:00:00.000000Z,9.341292952,8.946270609458331
2021-05-18T08:00:00.000000Z,8.918670439,8.948426401979166
2021-05-18T09:00:00.000000Z,9.248231966,8.969416421645832
2021-05-18T10:00:00.000000Z,9.463823305,8.985048788437497
2021-05-18T11:00:00.000000Z,9.015841584,8.988834194416665
2021-05-18T12:00:00.000000Z,9.156130998,8.986844872854165
2021-05-18T13:00:00.000000Z,8.632013201,8.993400809833332
2021-05-18T14:00:00.000000Z,8.643564356,9.008484450562499
2021-05-18T15:00:00.000000Z,7.789957567,9.022667029541665
2021-05-18T16:00:00.000000Z,8.864922207,9.031838138958332
2021-05-18T17:00:00.000000Z,8.578065499,9.043819440104167
2021-05-18T18:00:00.000000Z,9.181129877,9.056809568958332
2021-05-18T19:00:00.000000Z,8.760961811,9.066234336041665
2021-05-18T20:00:00.000000Z,9.36775106,9.086968963770833
2021-05-18T21:00:00.000000Z,9.201732673,9.111361283937498
2021-05-18T22:00:00.000000Z,9.390381895,9.11913723325
2021-05-18T23:00:00.000000Z,8.929931454,9.12626467677083
2021-05-19T00:00:00.000000Z,9.092155369,9.148116669645832
2021-05-19T01:00:00.000000Z,9.268976898,9.175039217666665
2021-05-19T02:00:00.000000Z,9.579207921,9.194762127479166
2021-05-19T03:00:00.000000Z,9.332390382,9.197922488187501
2021-05-19T04:00:00.000000Z,9.093678599,9.168620725604166
2021-05-19T05:00:00.000000Z,9.239745403,9.122826379666666
2021-05-19T06:00:00.000000Z,9.369383092,9.077984585374999
2021-05-19T07:00:00.000000Z,9.600660066,9.032813268083332
2021-05-19T08:00:00.000000Z,9.654565456,8.981804260916665
2021-05-19T09:00:00.000000Z,9.683168317,8.916568813958333
2021-05-19T10:00:00.000000Z,9.402132521,8.846762923708333
2021-05-19T11:00:00.000000Z,9.419649657,8.797396667583332
2021-05-19T12:00:00.000000Z,9.801218583,8.7573216565
2021-05-19T13:00:00.000000Z,9.279207921,8.699856775395833
2021-05-19T14:00:00.000000Z,8.943069307,8.637077450583332
2021-05-19T15:00:00.000000Z,7.64214993,8.57719082575
2021-05-19T16:00:00.000000Z,7.60624524,8.52744220389583
2021-05-19T17:00:00.000000Z,7.638613861,8.476794831458331
2021-05-19T18:00:00.000000Z,7.968175389,8.413887579187499
2021-05-19T19:00:00.000000Z,7.805693069,8.339052818374999
2021-05-19T20:00:00.000000Z,7.874587458,8.268469965145831
2021-05-19T21:00:00.000000Z,7.563594821,8.199391078104165
2021-05-19T22:00:00.000000Z,7.677837015,8.121596375562497
2021-05-19T23:00:00.000000Z,8.27289604,8.049084316687498
2021-05-20T00:00:00.000000Z,7.825590251,7.971709559999999
2021-05-20T01:00:00.000000Z,7.777227723,7.898861473895833
2021-05-20T02:00:00.000000Z,8.057549505,7.849087401916666
2021-05-20T03:00:00.000000Z,7.979490806,7.8373195115000005
2021-05-20T04:00:00.000000Z,8.058644326,7.850268924541666
2021-05-20T05:00:00.000000Z,7.843705799,7.859199758229164
2021-05-20T06:00:00.000000Z,7.745874587,7.875465137187501
2021-05-20T07:00:00.000000Z,7.632100052,7.889959521020831
2021-05-20T08:00:00.000000Z,8.235148515,7.890655684395833
2021-05-20T09:00:00.000000Z,7.78679868,7.8965925761666655
2021-05-20T10:00:00.000000Z,7.564356436,7.916522549916667
2021-05-20T11:00:00.000000Z,7.776846916,7.927675113479165
2021-05-20T12:00:00.000000Z,7.730033003,7.927390266354166
2021-05-20T13:00:00.000000Z,7.853685368,7.928474540520832
2021-05-20T14:00:00.000000Z,7.979436405,7.922373227249999
2021-05-20T15:00:00.000000Z,8.040924092,7.913105496166665
2021-05-20T16:00:00.000000Z,7.829042904,7.912093284166664
2021-05-20T17:00:00.000000Z,7.844496214,7.922943270291666
2021-05-20T18:00:00.000000Z,8.543031226,7.934779275354167
2021-05-20T19:00:00.000000Z,7.926567656,7.945581503979165
2021-05-20T20:00:00.000000Z,7.787128713,7.950168602125
2021-05-20T21:00:00.000000Z,7.936024371,7.945807942812499
2021-05-20T22:00:00.000000Z,8.262046205,7.951203770833331
2021-05-20T23:00:00.000000Z,8.224009901,7.957455357520832
2021-05-21T00:00:00.000000Z,7.860803728,7.963206605729167
2021-05-21T01:00:00.000000Z,7.794059406,7.962940745833333
2021-05-21T02:00:00.000000Z,7.747854785,7.950620483374998
2021-05-21T03:00:00.000000Z,7.844334434,7.927515637541665
2021-05-21T04:00:00.000000Z,8.145214522,7.899228705
2021-05-21T05:00:00.000000Z,8.277934937,7.882708500604167
2021-05-21T06:00:00.000000Z,7.879773692,7.856545078270831
2021-05-21T07:00:00.000000Z,8.016707921,7.821526030374998
2021-05-21T08:00:00.000000Z,8.070721357,7.797603548874999
2021-05-21T09:00:00.000000Z,7.741914191,7.779000318375001
2021-05-21T10:00:00.000000Z,7.86824067,7.757417006208333
2021-05-21T11:00:00.000000Z,7.773038843,7.722642026291666
2021-05-21T12:00:00.000000Z,8.00990099,7.689942943999999
2021-05-21T13:00:00.000000Z,7.561056106,7.672832562124999
2021-05-21T14:00:00.000000Z,7.680693069,7.658781892333334
2021-05-21T15:00:00.000000Z,7.230634828,7.650957032437498
2021-05-21T16:00:00.000000Z,7.281559406,7.636559015229168
2021-05-21T17:00:00.000000Z,7.599009901,7.611963698541666
2021-05-21T18:00:00.000000Z,7.532673267,7.596051393000001
2021-05-21T19:00:00.000000Z,7.256011316,7.584188990229166
2021-05-21T20:00:00.000000Z,7.309405941,7.567965437083332
2021-05-21T21:00:00.000000Z,7.520792079,7.558575457916666
2021-05-21T22:00:00.000000Z,7.641279513,7.560493642520833
2021-05-21T23:00:00.000000Z,7.175577557,7.562261223104166
2021-05-22T00:00:00.000000Z,7.339680122,7.557945406895833
2021-05-22T01:00:00.000000Z,7.493884682,7.5557984545625
2021-05-22T02:00:00.000000Z,7.373597359,7.5612557482291685
2021-05-22T03:00:00.000000Z,7.842998585,7.579858605416666
2021-05-22T04:00:00.000000Z,7.455445545,7.610469520375
2021-05-22T05:00:00.000000Z,7.787128713,7.623342894770833
2021-05-22T06:00:00.000000Z,7.60678925,7.632104608000001
2021-05-22T07:00:00.000000Z,7.72029703,7.651332713833331
2021-05-22T08:00:00.000000Z,7.588401697,7.6691143468958325
2021-05-22T09:00:00.000000Z,7.773514851,7.687245535020833
2021-05-22T10:00:00.000000Z,7.928712871,7.699576551770833
2021-05-22T11:00:00.000000Z,7.79741051,7.716279183583333
2021-05-22T12:00:00.000000Z,7.778370145,7.739079492479165
2021-05-22T13:00:00.000000Z,7.689533239,7.751093372041667
2021-05-22T14:00:00.000000Z,7.814166032,7.755256803124999
2021-05-22T15:00:00.000000Z,7.99009901,7.756555930333332
2021-05-22T16:00:00.000000Z,7.991419142,7.760302802291666
2021-05-22T17:00:00.000000Z,7.507072136,7.7640236070625
2021-05-22T18:00:00.000000Z,8.045173267,7.766121258458331
2021-05-22T19:00:00.000000Z,7.666460396,7.779091751937501
2021-05-22T20:00:00.000000Z,7.752475248,7.800829360958334
2021-05-22T21:00:00.000000Z,7.948019802,7.810848219999999
2021-05-22T22:00:00.000000Z,7.805940594,7.8059398385625
2021-05-22T23:00:00.000000Z,7.812642803,7.799872459875001
2021-05-23T00:00:00.000000Z,7.797029703,7.796304658041665
2021-05-23T01:00:00.000000Z,7.61320132,7.798284629395832
2021-05-23T02:00:00.000000Z,7.454125413,7.7985132837916655
2021-05-23T03:00:00.000000Z,7.824828637,7.792097077249999
2021-05-23T04:00:00.000000Z,7.653465347,7.783023134124999
2021-05-23T05:00:00.000000Z,7.76770754,7.787067634541666
2021-05-23T06:00:00.000000Z,7.72689769,7.796690385958334
2021-05-23T07:00:00.000000Z,8.222772277,7.796320553312501
2021-05-23T08:00:00.000000Z,8.129331683,7.795895611270831
2021-05-23T09:00:00.000000Z,7.713490099,7.7914092251249984
2021-05-23T10:00:00.000000Z,7.753135314,7.7886140314583345
2021-05-23T11:00:00.000000Z,7.68175389,7.786930092458332
2021-05-23T12:00:00.000000Z,7.722772277,7.781595390020833
2021-05-23T13:00:00.000000Z,7.840169732,7.782630672124999
2021-05-23T14:00:00.000000Z,7.67450495,7.793503778666665
2021-05-23T15:00:00.000000Z,7.821782178,7.799362922250001
2021-05-23T16:00:00.000000Z,7.724186704,7.799474986604167
2021-05-23T17:00:00.000000Z,7.968440594,7.803871133208332
2021-05-23T18:00:00.000000Z,8.045696877,7.806610036874997
2021-05-23T19:00:00.000000Z,7.648184819,7.799908697083333
2021-05-23T20:00:00.000000Z,7.750353607,7.780521099833331
2021-05-23T21:00:00.000000Z,7.734794908,7.771345740333334
2021-05-23T22:00:00.000000Z,7.884996192,7.77278877525
2021-05-23T23:00:00.000000Z,7.652758133,7.765597911041667
2021-05-24T00:00:00.000000Z,7.700848656,7.752509425854166
2021-05-24T01:00:00.000000Z,7.759075908,7.739268816083335
2021-05-24T02:00:00.000000Z,7.830159939,7.7329331155625
2021-05-24T03:00:00.000000Z,7.730033003,7.728191592333333
2021-05-24T04:00:00.000000Z,7.75364007,7.733282056749999
2021-05-24T05:00:00.000000Z,7.878547854,7.735228735791667
2021-05-24T06:00:00.000000Z,7.747524752,7.723869259354168
2021-05-24T07:00:00.000000Z,7.880480905,7.726364907270831
2021-05-24T08:00:00.000000Z,7.541018387,7.730018844083333
2021-05-24T09:00:00.000000Z,7.861386139,7.734866203812498
2021-05-24T10:00:00.000000Z,7.67450495,7.7404211771458336
2021-05-24T11:00:00.000000Z,7.415222772,7.737401185833333
2021-05-24T12:00:00.000000Z,7.361056106,7.7385526746250015
2021-05-24T13:00:00.000000Z,7.566336634,7.7447823498125
2021-05-24T14:00:00.000000Z,7.644224423,7.751729438749999
2021-05-24T15:00:00.000000Z,7.62446959,7.757734558499999
2021-05-24T16:00:00.000000Z,8.165841584,7.767888424583333
2021-05-24T17:00:00.000000Z,7.620226308,7.7707752178125
2021-05-24T18:00:00.000000Z,7.848656294,7.769314927583334
2021-05-24T19:00:00.000000Z,7.965016502,7.765165714604166
2021-05-24T20:00:00.000000Z,7.608910891,7.760247633520834
2021-05-24T21:00:00.000000Z,8.108910891,7.758614015479168
2021-05-24T22:00:00.000000Z,7.777518929,7.757271273020834
2021-05-24T23:00:00.000000Z,7.615275813,7.7692322776874985
2021-05-25T00:00:00.000000Z,7.793602438,7.785724228229165
2021-05-25T01:00:00.000000Z,7.965346535,7.793713777166666
2021-05-25T02:00:00.000000Z,7.957349581,7.807231378895833
2021-05-25T03:00:00.000000Z,7.891089109,7.822102508833332
2021-05-25T04:00:00.000000Z,8.079969536,7.815848088749999
2021-05-25T05:00:00.000000Z,7.690784463,7.809141837791666
2021-05-25T06:00:00.000000Z,7.865194212,7.819315890937498
2021-05-25T07:00:00.000000Z,7.563649222,7.8229108932916676
